! ------------ AirfoilInfo v1.01.x Input File ----------------------------------
!15MW_AF_05 properties
!Created 14-Dec-2024 17:11:15.
! note that this file uses Marshall Buhl's new input file processing; start all comment lines with !
! ------------------------------------------------------------------------------
"DEFAULT"     InterpOrd         ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=3]
          1   NonDimArea        ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
          0   NumCoords         ! The number of coordinates in the airfoil shape file.  Set to zero if coordinates not included.
          1   NumTabs           ! Number of airfoil tables in this file.  Each table must have lines for Re and Ctrl.
! ------------------------------------------------------------------------------
! data for table 1
! ------------------------------------------------------------------------------
       0.75   Re                ! Reynolds number in millions
          0   Ctrl              ! Control setting (must be 0 for current AirfoilInfo)
True          InclUAdata        ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
      -3.9394   alpha0            ! 0-lift angle of attack, depends on airfoil.
      0.0000   alpha1            ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
      0.0000   alpha2            ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
          0   eta_e             ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True. (-)
      0.0000   C_nalpha          ! Slope of the 2D normal force coefficient curve. (1/rad)
"DEFAULT"     T_f0              ! Initial value of the time constant associated with Df in the expression of Df and f'. [default = 3]
"DEFAULT"     T_V0              ! Initial value of the time constant associated with the vortex lift decay process; it is used in the expression of Cvn. It depends on Re,M, and airfoil class. [default = 6]
"DEFAULT"     T_p               ! Boundary-layer,leading edge pressure gradient time constant in the expression of Dp. It should be tuned based on airfoil experimental data. [default = 1.7]
"DEFAULT"     T_VL              ! Initial value of the time constant associated with the vortex advection process; it represents the non-dimensional time in semi-chords, needed for a vortex to travel from LE to trailing edge (TE); it is used in the expression of Cvn. It depends on Re, M (weakly), and airfoil. [valid range = 6 - 13, default = 11]
"DEFAULT"     b1                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.14]
"DEFAULT"     b2                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.53]
"DEFAULT"     b5                ! Constant in the expression of K''_q,Cm_q^nc, and k_m,q.  [from  experimental results, defaults to 5]
"DEFAULT"     A1                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.3]
"DEFAULT"     A2                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.7]
"DEFAULT"     A5                ! Constant in the expression of K''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 1]
          0   S1                ! Constant in the f curve best-fit for alpha0<=AOA<=alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S2                ! Constant in the f curve best-fit for         AOA> alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S3                ! Constant in the f curve best-fit for alpha2<=AOA< alpha0; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S4                ! Constant in the f curve best-fit for         AOA< alpha2; by definition it depends on the airfoil. [ignored if UAMod<>1]
      0.0000   Cn1               ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
      0.0000   Cn2               ! As Cn1 for negative AOAs.
       0.19   St_sh             ! Strouhal's shedding frequency constant.  [default = 0.19]
      0.2400   Cd0               ! 2D drag coefficient value at 0-lift.
      -0.0476   Cm0               ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
          0   k0                ! Constant in the hat(x)_cp curve best-fit; = (hat(x)_AC-0.25).  [ignored if UAMod<>1]
          0   k1                ! Constant in the hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k2                ! Constant in the hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k3                ! Constant in the hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k1_hat            ! Constant in the expression of Cc due to leading edge vortex effects.  [ignored if UAMod<>1]
"DEFAULT"     x_cp_bar          ! Constant in the expression of hat(x)_cp^v. [ignored if UAMod<>1, default = 0.2]
"DEFAULT"     UACutout          ! Angle of attack above which unsteady aerodynamics are disabled (deg). [Specifying the string "Default" sets UACutout to 45 degrees]
"DEFAULT"     filtCutOff        ! Cut-off frequency (-3 dB corner frequency) for low-pass filtering the AoA input to UA, as well as the 1st and 2nd derivatives (Hz) [default = 20]
!........................................
! Table of aerodynamics coefficients
          200   NumAlf            ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
-180.0000    0.0000    0.2272    -0.0000 
-177.0000    0.0946    0.2264    0.0363 
-174.0000    0.1908    0.2243    0.0739 
-171.0000    0.2869    0.2208    0.1116 
-168.0000    0.3827    0.2263    0.1147 
-165.0000    0.4783    0.2277    0.1010 
-162.0000    0.5740    0.2156    0.0878 
-159.0000    0.6335    0.2202    0.0732 
-156.0000    0.6209    0.2508    0.0563 
-153.0000    0.6082    0.2796    0.0525 
-150.0000    0.5956    0.3067    0.0495 
-147.0000    0.4871    0.3505    0.0450 
-144.0000    0.4583    0.3728    0.0409 
-141.0000    0.4235    0.4045    0.0368 
-138.0000    0.3966    0.4396    0.0351 
-135.0000    0.3732    0.4766    0.0345 
-132.0000    0.3487    0.5135    0.0339 
-129.0000    0.3241    0.5499    0.0337 
-126.0000    0.2998    0.5844    0.0344 
-123.0000    0.2758    0.6203    0.0350 
-120.0000    0.2528    0.6592    0.0356 
-117.0000    0.2268    0.6864    0.0366 
-114.0000    0.2013    0.7164    0.0376 
-111.0000    0.1765    0.7502    0.0386 
-108.0000    0.1511    0.7740    0.0395 
-105.0000    0.1253    0.7943    0.0402 
-102.0000    0.0994    0.8189    0.0410 
-99.0000    0.0743    0.8403    0.0416 
-96.0000    0.0506    0.8482    0.0416 
-93.0000    0.0259    0.8613    0.0416 
-90.0000    0.0000    0.8798    0.0417 
-87.0000    -0.0258    0.8613    0.0401 
-84.0000    -0.0505    0.8482    0.0385 
-81.0000    -0.0742    0.8403    0.0369 
-78.0000    -0.0993    0.8189    0.0349 
-75.0000    -0.1252    0.7943    0.0328 
-72.0000    -0.1510    0.7740    0.0306 
-69.0000    -0.1764    0.7502    0.0285 
-66.0000    -0.2012    0.7164    0.0262 
-63.0000    -0.2266    0.6864    0.0240 
-60.0000    -0.2526    0.6592    0.0218 
-57.0000    -0.2756    0.6203    0.0199 
-54.0000    -0.2996    0.5844    0.0180 
-51.0000    -0.3240    0.5499    0.0161 
-48.0000    -0.3486    0.5135    0.0146 
-45.0000    -0.3731    0.4766    0.0132 
-42.0000    -0.3965    0.4397    0.0119 
-39.0000    -0.4234    0.4045    0.0110 
-36.0000    -0.4583    0.3728    0.0113 
-33.0000    -0.4870    0.3505    0.0229 
-30.0000    -0.5059    0.3254    0.0350 
-29.3939    -0.4983    0.3287    0.0328 
-28.7879    -0.4909    0.3314    0.0307 
-28.1818    -0.4837    0.3331    0.0285 
-27.5758    -0.4896    0.3310    0.0262 
-26.9697    -0.5011    0.3260    0.0238 
-26.3636    -0.5129    0.3210    0.0214 
-25.7576    -0.5250    0.3158    0.0190 
-25.1515    -0.5372    0.3106    0.0166 
-24.5455    -0.5498    0.3053    0.0142 
-23.9394    -0.5629    0.3000    0.0118 
-23.3333    -0.5778    0.2941    0.0092 
-22.7273    -0.5932    0.2881    0.0066 
-22.1212    -0.6092    0.2821    0.0039 
-21.5152    -0.6202    0.2760    0.0011 
-20.9091    -0.6283    0.2699    -0.0008 
-20.3030    -0.6364    0.2637    -0.0036 
-19.6970    -0.6371    0.2586    -0.0071 
-19.0909    -0.6196    0.2582    -0.0081 
-18.4848    -0.6235    0.2550    -0.0091 
-17.8788    -0.6098    0.2542    -0.0099 
-17.2727    -0.6064    0.2521    -0.0105 
-16.6667    -0.6035    0.2501    -0.0110 
-16.0606    -0.5884    0.2495    -0.0115 
-15.4545    -0.5826    0.2477    -0.0120 
-14.8485    -0.5732    0.2462    -0.0126 
-14.2424    -0.5567    0.2455    -0.0130 
-13.6364    -0.5418    0.2446    -0.0137 
-13.0303    -0.5316    0.2432    -0.0141 
-12.4242    -0.5085    0.2429    -0.0148 
-11.8182    -0.4915    0.2419    -0.0152 
-11.2121    -0.4628    0.2413    -0.0155 
-10.6061    -0.4490    0.2399    -0.0152 
-10.0000    -0.4383    0.2390    -0.0141 
-9.3939    -0.4115    0.2386    -0.0151 
-8.7879    -0.3684    0.2384    -0.0182 
-8.1818    -0.3096    0.2385    -0.0224 
-7.5758    -0.2600    0.2387    -0.0261 
-6.9697    -0.2113    0.2388    -0.0300 
-6.3636    -0.1601    0.2390    -0.0341 
-5.7576    -0.1137    0.2394    -0.0375 
-5.1515    -0.0667    0.2395    -0.0416 
-4.5455    -0.0248    0.2397    -0.0451 
-3.9394    -0.0072    0.2400    -0.0476 
-3.3333    0.0227    0.2401    -0.0497 
-2.7273    0.0781    0.2404    -0.0504 
-2.1212    0.1142    0.2407    -0.0502 
-1.5152    0.1489    0.2407    -0.0502 
-0.9091    0.1758    0.2409    -0.0500 
-0.3030    0.1995    0.2409    -0.0499 
0.3030    0.2286    0.2411    -0.0501 
0.9091    0.2612    0.2412    -0.0504 
1.5152    0.2951    0.2413    -0.0509 
2.1212    0.3277    0.2413    -0.0515 
2.7273    0.3613    0.2414    -0.0519 
3.3333    0.3945    0.2416    -0.0525 
3.9394    0.4278    0.2416    -0.0530 
4.5455    0.4610    0.2417    -0.0537 
5.1515    0.4944    0.2418    -0.0542 
5.7576    0.5276    0.2417    -0.0547 
6.3636    0.5606    0.2419    -0.0552 
