! ------------ AirfoilInfo v1.01.x Input File ----------------------------------
!15MW_AF_33 properties
!Created 14-Dec-2024 17:11:16.
! note that this file uses Marshall Buhl's new input file processing; start all comment lines with !
! ------------------------------------------------------------------------------
"DEFAULT"     InterpOrd         ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=3]
          1   NonDimArea        ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
          0   NumCoords         ! The number of coordinates in the airfoil shape file.  Set to zero if coordinates not included.
          1   NumTabs           ! Number of airfoil tables in this file.  Each table must have lines for Re and Ctrl.
! ------------------------------------------------------------------------------
! data for table 1
! ------------------------------------------------------------------------------
       0.75   Re                ! Reynolds number in millions
          0   Ctrl              ! Control setting (must be 0 for current AirfoilInfo)
True          InclUAdata        ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
      -2.7273   alpha0            ! 0-lift angle of attack, depends on airfoil.
      14.2722   alpha1            ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
      -12.4448   alpha2            ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
          0   eta_e             ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True. (-)
      7.2038   C_nalpha          ! Slope of the 2D normal force coefficient curve. (1/rad)
"DEFAULT"     T_f0              ! Initial value of the time constant associated with Df in the expression of Df and f'. [default = 3]
"DEFAULT"     T_V0              ! Initial value of the time constant associated with the vortex lift decay process; it is used in the expression of Cvn. It depends on Re,M, and airfoil class. [default = 6]
"DEFAULT"     T_p               ! Boundary-layer,leading edge pressure gradient time constant in the expression of Dp. It should be tuned based on airfoil experimental data. [default = 1.7]
"DEFAULT"     T_VL              ! Initial value of the time constant associated with the vortex advection process; it represents the non-dimensional time in semi-chords, needed for a vortex to travel from LE to trailing edge (TE); it is used in the expression of Cvn. It depends on Re, M (weakly), and airfoil. [valid range = 6 - 13, default = 11]
"DEFAULT"     b1                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.14]
"DEFAULT"     b2                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.53]
"DEFAULT"     b5                ! Constant in the expression of K''_q,Cm_q^nc, and k_m,q.  [from  experimental results, defaults to 5]
"DEFAULT"     A1                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.3]
"DEFAULT"     A2                ! Constant in the expression of phi_alpha^c and phi_q^c.  This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils. [from experimental results, defaults to 0.7]
"DEFAULT"     A5                ! Constant in the expression of K''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 1]
          0   S1                ! Constant in the f curve best-fit for alpha0<=AOA<=alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S2                ! Constant in the f curve best-fit for         AOA> alpha1; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S3                ! Constant in the f curve best-fit for alpha2<=AOA< alpha0; by definition it depends on the airfoil. [ignored if UAMod<>1]
          0   S4                ! Constant in the f curve best-fit for         AOA< alpha2; by definition it depends on the airfoil. [ignored if UAMod<>1]
      1.8390   Cn1               ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
      -1.0584   Cn2               ! As Cn1 for negative AOAs.
       0.19   St_sh             ! Strouhal's shedding frequency constant.  [default = 0.19]
      0.0080   Cd0               ! 2D drag coefficient value at 0-lift.
      -0.0859   Cm0               ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
          0   k0                ! Constant in the hat(x)_cp curve best-fit; = (hat(x)_AC-0.25).  [ignored if UAMod<>1]
          0   k1                ! Constant in the hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k2                ! Constant in the hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k3                ! Constant in the hat(x)_cp curve best-fit.  [ignored if UAMod<>1]
          0   k1_hat            ! Constant in the expression of Cc due to leading edge vortex effects.  [ignored if UAMod<>1]
"DEFAULT"     x_cp_bar          ! Constant in the expression of hat(x)_cp^v. [ignored if UAMod<>1, default = 0.2]
"DEFAULT"     UACutout          ! Angle of attack above which unsteady aerodynamics are disabled (deg). [Specifying the string "Default" sets UACutout to 45 degrees]
"DEFAULT"     filtCutOff        ! Cut-off frequency (-3 dB corner frequency) for low-pass filtering the AoA input to UA, as well as the 1st and 2nd derivatives (Hz) [default = 20]
!........................................
! Table of aerodynamics coefficients
          200   NumAlf            ! Number of data lines in the following table
!    Alpha      Cl      Cd        Cm
!    (deg)      (-)     (-)       (-)
-180.0000    0.0000    0.0121    0.0000 
-177.0000    0.0756    0.0134    0.1200 
-174.0000    0.1513    0.0171    0.2400 
-171.0000    0.2269    0.0230    0.3600 
-168.0000    0.3025    0.0360    0.3933 
-165.0000    0.3782    0.0714    0.3832 
-162.0000    0.4538    0.1145    0.3732 
-159.0000    0.5294    0.1651    0.3741 
-156.0000    0.6051    0.2219    0.3969 
-153.0000    0.6807    0.2839    0.4198 
-150.0000    0.7563    0.3508    0.4407 
-147.0000    0.7987    0.4223    0.4425 
-144.0000    0.7746    0.4963    0.4424 
-141.0000    0.7511    0.5736    0.4427 
-138.0000    0.7266    0.6521    0.4442 
-135.0000    0.7008    0.7314    0.4461 
-132.0000    0.6725    0.8110    0.4480 
-129.0000    0.6409    0.8894    0.4514 
-126.0000    0.6061    0.9662    0.4556 
-123.0000    0.5685    1.0411    0.4603 
-120.0000    0.5268    1.1117    0.4648 
-117.0000    0.4823    1.1783    0.4687 
-114.0000    0.4354    1.2408    0.4723 
-111.0000    0.3858    1.2981    0.4759 
-108.0000    0.3335    1.3477    0.4768 
-105.0000    0.2797    1.3915    0.4770 
-102.0000    0.2246    1.4294    0.4766 
-99.0000    0.1684    1.4584    0.4746 
-96.0000    0.1120    1.4792    0.4703 
-93.0000    0.0557    1.4931    0.4654 
-90.0000    -0.0000    1.5000    0.4605 
-87.0000    -0.0557    1.4931    0.4493 
-84.0000    -0.1120    1.4792    0.4382 
-81.0000    -0.1684    1.4584    0.4265 
-78.0000    -0.2246    1.4294    0.4131 
-75.0000    -0.2797    1.3915    0.3986 
-72.0000    -0.3335    1.3477    0.3836 
-69.0000    -0.3858    1.2981    0.3683 
-66.0000    -0.4354    1.2408    0.3514 
-63.0000    -0.4823    1.1783    0.3346 
-60.0000    -0.5268    1.1117    0.3177 
-57.0000    -0.5685    1.0411    0.3006 
-54.0000    -0.6061    0.9662    0.2835 
-51.0000    -0.6409    0.8894    0.2665 
-48.0000    -0.6725    0.8110    0.2496 
-45.0000    -0.7008    0.7314    0.2331 
-42.0000    -0.6891    0.6521    0.2165 
-39.0000    -0.6767    0.5736    0.1882 
-36.0000    -0.6749    0.4963    0.1444 
-33.0000    -0.6814    0.4223    0.0986 
-30.0000    -0.8145    0.3117    0.0651 
-29.3939    -0.8553    0.2855    0.0596 
-28.7879    -0.8967    0.2592    0.0540 
-28.1818    -0.9386    0.2328    0.0485 
-27.5758    -0.9591    0.2169    0.0438 
-26.9697    -0.9706    0.2055    0.0395 
-26.3636    -0.9813    0.1943    0.0352 
-25.7576    -0.9915    0.1833    0.0310 
-25.1515    -1.0020    0.1722    0.0268 
-24.5455    -1.0178    0.1609    0.0227 
-23.9394    -1.0341    0.1494    0.0184 
-23.3333    -1.0427    0.1411    0.0156 
-22.7273    -1.0513    0.1328    0.0128 
-22.1212    -1.0599    0.1244    0.0099 
-21.5152    -1.0685    0.1161    0.0071 
-20.9091    -1.0771    0.1078    0.0043 
-20.3030    -1.0856    0.0995    0.0015 
-19.6970    -1.0897    0.0924    -0.0005 
-19.0909    -1.0894    0.0865    -0.0017 
-18.4848    -1.0890    0.0807    -0.0029 
-17.8788    -1.0875    0.0750    -0.0040 
-17.2727    -1.0814    0.0701    -0.0047 
-16.6667    -1.0753    0.0653    -0.0054 
-16.0606    -1.0691    0.0604    -0.0062 
-15.4545    -1.0605    0.0561    -0.0065 
-14.8485    -1.0505    0.0519    -0.0067 
-14.2424    -1.0420    0.0478    -0.0070 
-13.6364    -1.0367    0.0438    -0.0074 
-13.0303    -1.0320    0.0398    -0.0077 
-12.4242    -1.0272    0.0356    -0.0081 
-11.8182    -1.0161    0.0316    -0.0095 
-11.2121    -0.9898    0.0278    -0.0139 
-10.6061    -0.9621    0.0239    -0.0184 
-10.0000    -0.9374    0.0201    -0.0229 
-9.3939    -0.8575    0.0174    -0.0329 
-8.7879    -0.7758    0.0148    -0.0432 
-8.1818    -0.6947    0.0122    -0.0534 
-7.5758    -0.6130    0.0110    -0.0593 
-6.9697    -0.5311    0.0103    -0.0639 
-6.3636    -0.4492    0.0095    -0.0687 
-5.7576    -0.3686    0.0090    -0.0727 
-5.1515    -0.2896    0.0087    -0.0756 
-4.5455    -0.2106    0.0084    -0.0785 
-3.9394    -0.1317    0.0082    -0.0814 
-3.3333    -0.0539    0.0081    -0.0837 
-2.7273    0.0239    0.0080    -0.0859 
-2.1212    0.1017    0.0079    -0.0881 
-1.5152    0.1790    0.0079    -0.0901 
-0.9091    0.2560    0.0079    -0.0920 
-0.3030    0.3327    0.0079    -0.0939 
0.3030    0.4093    0.0080    -0.0957 
0.9091    0.4859    0.0080    -0.0974 
1.5152    0.5617    0.0081    -0.0991 
2.1212    0.6373    0.0082    -0.1007 
2.7273    0.7124    0.0084    -0.1022 
3.3333    0.7870    0.0086    -0.1037 
3.9394    0.8613    0.0088    -0.1051 
4.5455    0.9347    0.0091    -0.1064 
5.1515    1.0077    0.0093    -0.1077 
5.7576    1.0798    0.0097    -0.1088 
6.3636    1.1507    0.0101    -0.1098 
